Two real estate appraiser licenses issued in zip code 48854 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044125	2020-01-23 06:10:31	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional investigator license issued in zip code 48910 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044143	2020-01-03 06:54:59	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One transportation company license issued in zip code 48823 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044124	2020-01-26 07:46:34	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional engineer license issued in zip code 48917 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044142	2020-01-01 06:46:00	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One real estate appraiser license issued in zip code 48864 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044123	2020-01-24 06:08:38	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Three real estate licenses issued in zip code 48820 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044141	2020-01-05 08:50:52	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Two accountancy licenses issued in zip code 48823 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044157	2019-12-19 08:30:38	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Six real estate licenses issued in zip code 48823 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044138	2020-01-07 08:02:55	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One accountancy license issued in zip code 48827 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044156	2019-12-20 08:57:47	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One security guard license issued in zip code 48864 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044122	2020-01-25 08:07:27	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Two real estate licenses issued in zip code 48813 in Q2 of 2019	Capitol News	https://pipeline.locallabs.com/stories/521044140	2020-01-04 07:41:45	Capitol News - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional engineer license issued in zip code 80236 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043877	2019-12-28 07:50:31	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional surveyor license issued in zip code 81082 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043876	2019-12-29 08:34:42	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One architect license issued in zip code 80229 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043887	2019-12-19 07:08:29	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional employer organization license issued in zip code 80246 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043886	2019-12-21 07:36:41	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional engineer license issued in zip code 80027 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043885	2019-12-23 09:56:44	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One architect license issued in zip code 80537 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043884	2019-12-20 07:09:34	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional engineer license issued in zip code 80010 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043883	2019-12-22 06:46:30	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional engineer license issued in zip code 80129 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043882	2019-12-26 06:32:57	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One real estate license issued in zip code 80033 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043881	2019-12-30 09:05:49	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
Two professional engineer licenses issued in zip code 80112 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043880	2019-12-24 07:04:41	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional engineer license issued in zip code 80128 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043879	2019-12-25 07:47:24	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional engineer license issued in zip code 80235 in Q2 of 2019	Colorado Business Daily	https://pipeline.locallabs.com/stories/521043878	2019-12-27 07:03:27	Colorado Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One architect license issued in zip code 06906 in Q2 of 2019	Connecticut Business Daily	https://pipeline.locallabs.com/stories/521043756	2019-12-19 08:07:26	Connecticut Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One professional engineer license issued in zip code 19806 in Q2 of 2019	Delaware Business Daily	https://pipeline.locallabs.com/stories/521043909	2019-12-19 06:31:50	Delaware Business Daily - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	Metro Business Network
One real estate license issued in zip code 48234 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043940	2020-01-07 08:01:31	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One mortuary science license issued in zip code 48227 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043956	2019-12-23 09:47:09	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One real estate license issued in zip code 48227 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043939	2020-01-05 08:12:41	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One professional engineer license issued in zip code 48202 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043955	2019-12-24 08:18:45	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One transportation company license issued in zip code 48226 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043938	2020-01-13 10:57:13	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One architect license issued in zip code 48202 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043954	2019-12-21 08:04:25	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
One transportation company license issued in zip code 48224 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043937	2020-01-12 07:36:49	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
Three real estate licenses issued in zip code 48202 in Q2 of 2019	Detroit City Wire	https://pipeline.locallabs.com/stories/521043953	2019-12-25 06:17:44	Detroit City Wire - Michigan - Professional Licenses Issued By Profession Compared to same time LY (Zip - QUARTER) HLE	MM - Michigan
